Date	AveragePrice	Region	Year	Type
2017-04	1.88	Philadelphia	2017	organic
2017-03	1.76	Philadelphia	2017	organic
2017-02	1.86	Philadelphia	2017	organic
2017-01	1.98	Philadelphia	2017	organic
2017-12	1.83	PhoenixTucson	2017	organic
2017-11	1.93	PhoenixTucson	2017	organic
2017-10	1.8	PhoenixTucson	2017	organic
2017-09	1.86	PhoenixTucson	2017	organic
2017-08	1.84	PhoenixTucson	2017	organic
2017-07	2.02	PhoenixTucson	2017	organic
2017-06	1.88	PhoenixTucson	2017	organic
2017-05	1.82	PhoenixTucson	2017	organic
2017-04	1.38	PhoenixTucson	2017	organic
2017-03	1.42	PhoenixTucson	2017	organic
2017-02	1.23	PhoenixTucson	2017	organic
2017-01	1.88	PhoenixTucson	2017	organic
2017-12	1.36	Pittsburgh	2017	organic
2017-11	1.43	Pittsburgh	2017	organic
2017-10	1.4	Pittsburgh	2017	organic
2017-09	1.5	Pittsburgh	2017	organic
2017-08	1.43	Pittsburgh	2017	organic
2017-07	1.58	Pittsburgh	2017	organic
2017-06	1.55	Pittsburgh	2017	organic
2017-05	1.51	Pittsburgh	2017	organic
2017-04	1.51	Pittsburgh	2017	organic
2017-03	1.43	Pittsburgh	2017	organic
2017-02	1.4	Pittsburgh	2017	organic
2017-01	1.5	Pittsburgh	2017	organic
2017-12	1.76	Plains	2017	organic
2017-11	1.89	Plains	2017	organic
2017-10	2.09	Plains	2017	organic
2017-09	2.12	Plains	2017	organic
2017-08	1.8	Plains	2017	organic
2017-07	1.55	Plains	2017	organic
2017-06	1.62	Plains	2017	organic
2017-05	1.58	Plains	2017	organic
2017-04	1.55	Plains	2017	organic
2017-03	1.39	Plains	2017	organic
2017-02	1.6	Plains	2017	organic
2017-01	1.62	Plains	2017	organic
2017-12	1.52	Portland	2017	organic
2017-11	2.45	Portland	2017	organic
2017-10	2.86	Portland	2017	organic
2017-09	2.84	Portland	2017	organic
2017-08	2.14	Portland	2017	organic
2017-07	1.93	Portland	2017	organic
2017-06	1.23	Portland	2017	organic
2017-05	1.11	Portland	2017	organic
2017-04	0.78	Portland	2017	organic
2017-03	0.76	Portland	2017	organic
2017-02	0.93	Portland	2017	organic
2017-01	0.99	Portland	2017	organic
2017-12	2.11	RaleighGreensboro	2017	organic
2017-11	2.29	RaleighGreensboro	2017	organic
2017-10	3.0	RaleighGreensboro	2017	organic
2017-09	2.97	RaleighGreensboro	2017	organic
2017-08	2.51	RaleighGreensboro	2017	organic
2017-07	2.05	RaleighGreensboro	2017	organic
2017-06	2.38	RaleighGreensboro	2017	organic
2017-05	2.61	RaleighGreensboro	2017	organic
2017-04	2.21	RaleighGreensboro	2017	organic
2017-03	1.54	RaleighGreensboro	2017	organic
2017-02	1.77	RaleighGreensboro	2017	organic
2017-01	1.78	RaleighGreensboro	2017	organic
2017-12	1.5	RichmondNorfolk	2017	organic
2017-11	1.64	RichmondNorfolk	2017	organic
2017-10	1.6	RichmondNorfolk	2017	organic
2017-09	2.05	RichmondNorfolk	2017	organic
2017-08	1.66	RichmondNorfolk	2017	organic
2017-07	1.84	RichmondNorfolk	2017	organic
2017-06	1.72	RichmondNorfolk	2017	organic
2017-05	1.68	RichmondNorfolk	2017	organic
2017-04	1.41	RichmondNorfolk	2017	organic
2017-03	1.06	RichmondNorfolk	2017	organic
2017-02	1.42	RichmondNorfolk	2017	organic
2017-01	1.62	RichmondNorfolk	2017	organic
2017-12	1.42	Roanoke	2017	organic
2017-11	1.5	Roanoke	2017	organic
2017-10	1.83	Roanoke	2017	organic
2017-09	2.27	Roanoke	2017	organic
2017-08	1.81	Roanoke	2017	organic
2017-07	1.78	Roanoke	2017	organic
2017-06	1.51	Roanoke	2017	organic
2017-05	1.72	Roanoke	2017	organic
2017-04	1.19	Roanoke	2017	organic
2017-03	0.7	Roanoke	2017	organic
2017-02	1.14	Roanoke	2017	organic
2017-01	1.51	Roanoke	2017	organic
2017-12	1.69	Sacramento	2017	organic
2017-11	1.74	Sacramento	2017	organic
2017-10	1.86	Sacramento	2017	organic
2017-09	2.15	Sacramento	2017	organic
2017-08	1.99	Sacramento	2017	organic
2017-07	2.32	Sacramento	2017	organic
2017-06	2.43	Sacramento	2017	organic
2017-05	2.52	Sacramento	2017	organic
2017-04	2.31	Sacramento	2017	organic
2017-03	2.5	Sacramento	2017	organic
2017-02	1.6	Sacramento	2017	organic
2017-01	2.24	Sacramento	2017	organic
2017-12	1.79	SanDiego	2017	organic
2017-11	1.6	SanDiego	2017	organic
2017-10	2.27	SanDiego	2017	organic
2017-09	2.01	SanDiego	2017	organic
2017-08	2.37	SanDiego	2017	organic
2017-07	2.0	SanDiego	2017	organic
2017-06	1.71	SanDiego	2017	organic
2017-05	1.72	SanDiego	2017	organic
2017-04	1.88	SanDiego	2017	organic
2017-03	1.42	SanDiego	2017	organic
2017-02	1.55	SanDiego	2017	organic
2017-01	1.45	SanDiego	2017	organic
2017-12	2.07	SanFrancisco	2017	organic
2017-11	2.05	SanFrancisco	2017	organic
2017-10	2.04	SanFrancisco	2017	organic
2017-09	2.08	SanFrancisco	2017	organic
2017-08	2.33	SanFrancisco	2017	organic
2017-07	2.59	SanFrancisco	2017	organic
2017-06	2.72	SanFrancisco	2017	organic
2017-05	2.54	SanFrancisco	2017	organic
2017-04	2.59	SanFrancisco	2017	organic
2017-03	2.92	SanFrancisco	2017	organic
2017-02	1.61	SanFrancisco	2017	organic
2017-01	2.54	SanFrancisco	2017	organic
2017-12	1.19	Seattle	2017	organic
2017-11	2.34	Seattle	2017	organic
2017-10	2.86	Seattle	2017	organic
2017-09	2.89	Seattle	2017	organic
2017-08	2.58	Seattle	2017	organic
2017-07	2.35	Seattle	2017	organic
2017-06	1.45	Seattle	2017	organic
2017-05	1.51	Seattle	2017	organic
2017-04	1.02	Seattle	2017	organic
2017-03	0.99	Seattle	2017	organic
2017-02	0.98	Seattle	2017	organic
2017-01	1.23	Seattle	2017	organic
2017-12	1.49	SouthCarolina	2017	organic
2017-11	1.68	SouthCarolina	2017	organic
2017-10	2.15	SouthCarolina	2017	organic
2017-09	2.11	SouthCarolina	2017	organic
2017-08	1.74	SouthCarolina	2017	organic
2017-07	1.82	SouthCarolina	2017	organic
2017-06	1.89	SouthCarolina	2017	organic
2017-05	1.8	SouthCarolina	2017	organic
2017-04	1.5	SouthCarolina	2017	organic
2017-03	0.99	SouthCarolina	2017	organic
2017-02	1.45	SouthCarolina	2017	organic
2017-01	1.67	SouthCarolina	2017	organic
2017-12	1.59	SouthCentral	2017	organic
2017-11	1.69	SouthCentral	2017	organic
2017-10	1.75	SouthCentral	2017	organic
2017-09	1.78	SouthCentral	2017	organic
2017-08	1.48	SouthCentral	2017	organic
2017-07	1.17	SouthCentral	2017	organic
2017-06	1.13	SouthCentral	2017	organic
2017-05	1.34	SouthCentral	2017	organic
2017-04	1.14	SouthCentral	2017	organic
2017-03	0.99	SouthCentral	2017	organic
2017-02	1.12	SouthCentral	2017	organic
2017-01	1.23	SouthCentral	2017	organic
2017-12	1.54	Southeast	2017	organic
2017-11	1.8	Southeast	2017	organic
2017-10	2.29	Southeast	2017	organic
2017-09	2.26	Southeast	2017	organic
2017-08	1.78	Southeast	2017	organic
2017-07	1.8	Southeast	2017	organic
2017-06	1.82	Southeast	2017	organic
2017-05	1.58	Southeast	2017	organic
2017-04	1.51	Southeast	2017	organic
2017-03	1.11	Southeast	2017	organic
2017-02	1.54	Southeast	2017	organic
2017-01	1.43	Southeast	2017	organic
2017-12	1.92	Spokane	2017	organic
2017-11	2.54	Spokane	2017	organic
2017-10	2.88	Spokane	2017	organic
2017-09	2.93	Spokane	2017	organic
2017-08	2.45	Spokane	2017	organic
2017-07	2.56	Spokane	2017	organic
2017-06	1.56	Spokane	2017	organic
2017-05	1.58	Spokane	2017	organic
2017-04	1.32	Spokane	2017	organic
2017-03	1.38	Spokane	2017	organic
2017-02	1.09	Spokane	2017	organic
2017-01	1.21	Spokane	2017	organic
2017-12	1.81	StLouis	2017	organic
2017-11	1.77	StLouis	2017	organic
2017-10	2.36	StLouis	2017	organic
2017-09	2.81	StLouis	2017	organic
2017-08	2.15	StLouis	2017	organic
2017-07	1.55	StLouis	2017	organic
2017-06	1.95	StLouis	2017	organic
2017-05	1.7	StLouis	2017	organic
2017-04	1.23	StLouis	2017	organic
2017-03	1.23	StLouis	2017	organic
2017-02	1.32	StLouis	2017	organic
2017-01	1.46	StLouis	2017	organic
2017-12	1.23	Syracuse	2017	organic
2017-11	1.38	Syracuse	2017	organic
2017-10	1.41	Syracuse	2017	organic
2017-09	1.51	Syracuse	2017	organic
2017-08	1.37	Syracuse	2017	organic
2017-07	2.44	Syracuse	2017	organic
2017-06	2.23	Syracuse	2017	organic
2017-05	2.11	Syracuse	2017	organic
2017-04	1.96	Syracuse	2017	organic
2017-03	1.84	Syracuse	2017	organic
2017-02	1.8	Syracuse	2017	organic
2017-01	1.7	Syracuse	2017	organic
2017-12	1.61	Tampa	2017	organic
2017-11	1.95	Tampa	2017	organic
2017-10	2.14	Tampa	2017	organic
2017-09	1.74	Tampa	2017	organic
2017-08	1.6	Tampa	2017	organic
2017-07	2.08	Tampa	2017	organic
2017-06	1.99	Tampa	2017	organic
2017-05	1.64	Tampa	2017	organic
2017-04	1.93	Tampa	2017	organic
2017-03	2.61	Tampa	2017	organic
2017-02	1.93	Tampa	2017	organic
2017-01	1.22	Tampa	2017	organic
2017-12	1.62	TotalUS	2017	organic
2017-11	1.82	TotalUS	2017	organic
2017-10	1.95	TotalUS	2017	organic
2017-09	2.06	TotalUS	2017	organic
2017-08	1.83	TotalUS	2017	organic
2017-07	1.74	TotalUS	2017	organic
2017-06	1.64	TotalUS	2017	organic
2017-05	1.57	TotalUS	2017	organic
2017-04	1.42	TotalUS	2017	organic
2017-03	1.16	TotalUS	2017	organic
2017-02	1.36	TotalUS	2017	organic
2017-01	1.48	TotalUS	2017	organic
2017-12	1.5	West	2017	organic
2017-11	2.13	West	2017	organic
2017-10	2.45	West	2017	organic
2017-09	2.52	West	2017	organic
2017-08	2.1	West	2017	organic
2017-07	1.88	West	2017	organic
2017-06	1.52	West	2017	organic
2017-05	1.19	West	2017	organic
2017-04	0.98	West	2017	organic
2017-03	0.99	West	2017	organic
2017-02	1.15	West	2017	organic
2017-01	1.19	West	2017	organic
2017-12	1.55	WestTexNewMexico	2017	organic
2017-11	1.74	WestTexNewMexico	2017	organic
2017-10	2.37	WestTexNewMexico	2017	organic
2017-09	2.39	WestTexNewMexico	2017	organic
2017-08	1.78	WestTexNewMexico	2017	organic
2017-07	1.59	WestTexNewMexico	2017	organic
2017-06	1.59	WestTexNewMexico	2017	organic
2017-05	1.74	WestTexNewMexico	2017	organic
2017-04	1.04	WestTexNewMexico	2017	organic
2017-03	1.23	WestTexNewMexico	2017	organic
2017-02	1.31	WestTexNewMexico	2017	organic
2017-01	1.28	WestTexNewMexico	2017	organic
2018-03	1.48	Albany	2018	organic
2018-02	1.52	Albany	2018	organic
2018-01	1.54	Albany	2018	organic
2018-03	1.66	Atlanta	2018	organic
2018-02	1.62	Atlanta	2018	organic
2018-01	1.53	Atlanta	2018	organic
2018-03	1.43	BaltimoreWashington	2018	organic
2018-02	1.59	BaltimoreWashington	2018	organic
2018-01	1.15	BaltimoreWashington	2018	organic
2018-03	1.79	Boise	2018	organic
2018-02	1.8	Boise	2018	organic
2018-01	1.77	Boise	2018	organic
2018-03	1.92	Boston	2018	organic
2018-02	1.83	Boston	2018	organic
2018-01	1.91	Boston	2018	organic
2018-03	1.38	BuffaloRochester	2018	organic
2018-02	1.18	BuffaloRochester	2018	organic
2018-01	1.17	BuffaloRochester	2018	organic
2018-03	1.57	California	2018	organic
2018-02	1.56	California	2018	organic
2018-01	1.95	California	2018	organic
2018-03	1.88	Charlotte	2018	organic
2018-02	1.89	Charlotte	2018	organic
2018-01	1.08	Charlotte	2018	organic
2018-03	1.62	Chicago	2018	organic
2018-02	1.62	Chicago	2018	organic
2018-01	1.83	Chicago	2018	organic
2018-03	1.68	CincinnatiDayton	2018	organic
2018-02	1.69	CincinnatiDayton	2018	organic
2018-01	1.71	CincinnatiDayton	2018	organic
2018-03	1.48	Columbus	2018	organic
2018-02	1.47	Columbus	2018	organic
2018-01	1.15	Columbus	2018	organic
2018-03	1.38	DallasFtWorth	2018	organic
2018-02	1.37	DallasFtWorth	2018	organic
2018-01	1.45	DallasFtWorth	2018	organic
2018-03	1.55	Denver	2018	organic
2018-02	1.51	Denver	2018	organic
2018-01	1.38	Denver	2018	organic
2018-03	1.16	Detroit	2018	organic
2018-02	1.32	Detroit	2018	organic
2018-01	1.22	Detroit	2018	organic
2018-03	1.01	GrandRapids	2018	organic
2018-02	1.21	GrandRapids	2018	organic
2018-01	1.25	GrandRapids	2018	organic
2018-03	1.33	GreatLakes	2018	organic
2018-02	1.45	GreatLakes	2018	organic
2018-01	1.4	GreatLakes	2018	organic
2018-03	1.43	HarrisburgScranton	2018	organic
2018-02	1.5	HarrisburgScranton	2018	organic
2018-01	1.51	HarrisburgScranton	2018	organic
2018-03	1.9	HartfordSpringfield	2018	organic
2018-02	1.94	HartfordSpringfield	2018	organic
2018-01	2.03	HartfordSpringfield	2018	organic
2018-03	1.37	Houston	2018	organic
2018-02	1.43	Houston	2018	organic
2018-01	1.38	Houston	2018	organic
2018-03	1.23	Indianapolis	2018	organic
2018-02	1.36	Indianapolis	2018	organic
2018-01	1.46	Indianapolis	2018	organic
2018-03	1.92	Jacksonville	2018	organic
2018-02	1.62	Jacksonville	2018	organic
2018-01	1.43	Jacksonville	2018	organic
2018-03	1.66	LasVegas	2018	organic
2018-02	1.79	LasVegas	2018	organic
2018-01	1.73	LasVegas	2018	organic
2018-03	1.4	LosAngeles	2018	organic
2018-02	1.6	LosAngeles	2018	organic
2018-01	1.8	LosAngeles	2018	organic
2018-03	1.43	Louisville	2018	organic
2018-02	1.48	Louisville	2018	organic
2018-01	1.38	Louisville	2018	organic
2018-03	1.56	MiamiFtLauderdale	2018	organic
2018-02	1.5	MiamiFtLauderdale	2018	organic
2018-01	1.47	MiamiFtLauderdale	2018	organic
2018-03	1.61	Midsouth	2018	organic
2018-02	1.69	Midsouth	2018	organic
2018-01	1.22	Midsouth	2018	organic
2018-03	1.5	Nashville	2018	organic
2018-02	1.58	Nashville	2018	organic
2018-01	1.57	Nashville	2018	organic
2018-03	1.39	NewOrleansMobile	2018	organic
2018-02	1.35	NewOrleansMobile	2018	organic
2018-01	1.43	NewOrleansMobile	2018	organic
2018-03	1.69	NewYork	2018	organic
2018-02	1.83	NewYork	2018	organic
2018-01	1.97	NewYork	2018	organic
2018-03	1.65	Northeast	2018	organic
2018-02	1.66	Northeast	2018	organic
2018-01	1.75	Northeast	2018	organic
2018-03	1.54	NorthernNewEngland	2018	organic
2018-02	1.57	NorthernNewEngland	2018	organic
2018-01	1.75	NorthernNewEngland	2018	organic
2018-03	1.58	Orlando	2018	organic
2018-02	1.36	Orlando	2018	organic
2018-01	1.56	Orlando	2018	organic
2018-03	1.51	Philadelphia	2018	organic
2018-02	1.63	Philadelphia	2018	organic
2018-01	1.69	Philadelphia	2018	organic
2018-03	1.69	PhoenixTucson	2018	organic
2018-02	1.62	PhoenixTucson	2018	organic
2018-01	1.76	PhoenixTucson	2018	organic
2018-03	1.41	Pittsburgh	2018	organic
2018-02	1.4	Pittsburgh	2018	organic
2018-01	1.38	Pittsburgh	2018	organic
2018-03	1.55	Plains	2018	organic
2018-02	1.55	Plains	2018	organic
2018-01	1.72	Plains	2018	organic
2018-03	1.57	Portland	2018	organic
2018-02	1.46	Portland	2018	organic
2018-01	1.59	Portland	2018	organic
2018-03	1.98	RaleighGreensboro	2018	organic
2018-02	2.25	RaleighGreensboro	2018	organic
2018-01	1.02	RaleighGreensboro	2018	organic
2018-03	1.43	RichmondNorfolk	2018	organic
2018-02	1.41	RichmondNorfolk	2018	organic
2018-01	1.18	RichmondNorfolk	2018	organic
2018-03	1.78	Roanoke	2018	organic
2018-02	1.53	Roanoke	2018	organic
2018-01	1.48	Roanoke	2018	organic
2018-03	1.83	Sacramento	2018	organic
2018-02	1.5	Sacramento	2018	organic
2018-01	2.18	Sacramento	2018	organic
2018-03	1.65	SanDiego	2018	organic
2018-02	1.81	SanDiego	2018	organic
2018-01	2.06	SanDiego	2018	organic
2018-03	2.07	SanFrancisco	2018	organic
2018-02	1.34	SanFrancisco	2018	organic
2018-01	2.3	SanFrancisco	2018	organic
2018-03	1.27	Seattle	2018	organic
2018-02	1.14	Seattle	2018	organic
2018-01	1.26	Seattle	2018	organic
2018-03	1.44	SouthCarolina	2018	organic
2018-02	1.42	SouthCarolina	2018	organic
2018-01	1.26	SouthCarolina	2018	organic
2018-03	1.41	SouthCentral	2018	organic
2018-02	1.41	SouthCentral	2018	organic
2018-01	1.41	SouthCentral	2018	organic
2018-03	1.55	Southeast	2018	organic
2018-02	1.44	Southeast	2018	organic
2018-01	1.4	Southeast	2018	organic
2018-03	1.6	Spokane	2018	organic
2018-02	1.7	Spokane	2018	organic
2018-01	1.74	Spokane	2018	organic
2018-03	1.76	StLouis	2018	organic
2018-02	1.69	StLouis	2018	organic
2018-01	1.49	StLouis	2018	organic
2018-03	1.42	Syracuse	2018	organic
2018-02	1.22	Syracuse	2018	organic
2018-01	1.25	Syracuse	2018	organic
2018-03	1.51	Tampa	2018	organic
2018-02	1.32	Tampa	2018	organic
2018-01	1.51	Tampa	2018	organic
2018-03	1.52	TotalUS	2018	organic
2018-02	1.53	TotalUS	2018	organic
2018-01	1.51	TotalUS	2018	organic
2018-03	1.46	West	2018	organic
2018-02	1.41	West	2018	organic
2018-01	1.48	West	2018	organic
2018-03	1.54	WestTexNewMexico	2018	organic
2018-02	1.63	WestTexNewMexico	2018	organic
2018-01	1.62	WestTexNewMexico	2018	organic
